AAPL,ADBE,ADI,ADP,ADSK,AMD,AMGN,AMZN,ASML,AVGO,BIDU,BKNG,BKR,CDNS,CHTR,CMCSA,COST,CSCO,CSX,CTSH,DLTR,DXCM,EA,EBAY,EXC,GILD,GOOG,GOOGL,IDXX,ILMN,INTC,ISRG,KDP,KLAC,LRCX,MAR,MDLZ,META,MNST,MU,NFLX,NVDA,NXPI,ORLY,PAYX,PEP,PYPL,QCOM,REGN,TSLA
139.35946655273438,476.2799987792969,141.98277282714844,148.3102264404297,291.75,94.70999908447266,220.9297637939453,166.30650329589844,524.788330078125,41.7300910949707,248.3000030517578,1951.232666015625,18.137374877929688,133.8300018310547,649.5399780273438,40.53828811645508,345.3350524902344,39.16059875488281,27.0609188079834,73.62598419189453,105.6999969482422,90.3550033569336,142.43614196777344,54.22297286987305,25.603837966918945,55.04927062988281,95.14836120605467,94.6821060180664,478.1000061035156,409.0953369140625,49.91123580932617,256.54998779296875,28.80268859863281,287.6257629394531,52.33071517944336,116.1524429321289,50.781982421875,280.0934143066406,44.400001525878906,77.57764434814453,56.19300079345703,13.397574424743652,154.64645385742188,30.299999237060547,75.83866882324219,121.53579711914062,240.44415283203125,145.95301818847656,541.0989379882812,294.36334228515625
138.2886199951172,460.0,135.14663696289062,149.33782958984375,273.4700012207031,88.83999633789062,214.48812866210935,161.62899780273438,501.492919921875,40.00554656982422,237.17999267578125,1855.7255859375,17.96137237548828,128.42999267578125,615.780029296875,39.18674087524414,337.2074279785156,39.54130935668945,26.14465713500977,70.47919464111328,101.55999755859376,87.41000366210938,142.36798095703125,53.47153472900391,24.510374069213867,54.04238510131836,90.85804748535156,90.26497650146484,465.1799926757813,420.311279296875,48.44671249389648,252.91000366210935,29.305837631225582,269.5182800292969,48.768516540527344,113.28815460205078,49.75029373168945,270.252197265625,42.96500015258789,73.26507568359375,52.32799911499024,12.881525039672852,147.1409454345703,28.558000564575195,75.79524993896484,118.31312561035156,229.40966796875,137.97972106933594,512.7164306640625,288.0533447265625
133.45057678222656,465.6700134277344,136.73196411132812,150.31134033203125,284.2200012207031,87.5199966430664,211.66030883789065,161.88099670410156,523.0867919921875,40.63887023925781,244.8699951171875,2001.3525390625,18.128582000732425,132.9499969482422,654.6500244140625,41.76033782958984,337.84130859375,39.22982406616211,27.020402908325195,73.02439880371094,102.87000274658205,91.72250366210938,139.2330322265625,51.721221923828125,25.11985206604004,53.382118225097656,92.46202087402344,91.96514892578124,482.2699890136719,426.2840576171875,50.688697814941406,255.1199951171875,28.61732482910156,275.8289489746094,48.04036331176758,116.4128189086914,50.3675422668457,263.1617431640625,44.3650016784668,76.48487854003906,53.86000061035156,13.014399528503418,150.5958709716797,28.82200050354004,77.36708068847656,119.29879760742188,237.24154663085935,139.6677703857422,503.4776306152344,278.4766540527344
128.456787109375,458.7699890136719,135.0092010498047,148.84207153320312,277.42999267578125,85.63999938964844,206.2609405517578,160.30999755859375,510.6026916503906,40.52731704711914,235.0200042724609,1913.02783203125,17.67976188659668,130.38999938964844,607.5599975585938,40.117431640625,333.4605407714844,38.572242736816406,26.727449417114254,72.14512634277344,101.66000366210938,93.7125015258789,139.41802978515625,51.78536987304688,24.83304023742676,54.14141845703125,91.10370635986328,90.68283081054688,478.6799926757813,414.8248901367188,50.18244171142578,249.2133331298828,28.07004737854004,265.3775329589844,45.824649810791016,112.16944122314452,48.88614654541016,256.5379638671875,43.415000915527344,76.36779022216797,53.23899841308594,12.953323364257812,147.0585174560547,28.36466789245605,76.36141204833984,117.05319213867188,233.7695770263672,140.32322692871094,501.06103515625,264.510009765625
130.5789031982422,470.0,139.17864990234375,149.95082092285156,286.32000732421875,87.66000366210938,205.4065704345703,167.1439971923828,529.9404296875,41.98828125,241.88999938964844,1958.415283203125,17.873369216918945,134.39999389648438,599.02001953125,40.58684158325195,331.6533508300781,39.2817497253418,27.12948226928711,72.96884155273438,100.86000061035156,95.65499877929688,142.0175018310547,53.58150100708008,25.143754959106445,53.728759765625,94.35978698730467,93.94368743896484,492.4200134277344,431.3034973144531,51.24919128417969,248.70333862304688,28.17597770690918,277.26910400390625,47.48170852661133,113.5582046508789,48.71861267089844,260.1924743652344,44.125,78.47530364990234,53.90399932861328,13.199878692626951,157.1941375732422,29.1026668548584,78.09294128417969,117.40461730957033,241.29220581054688,145.0820770263672,505.2776489257813,279.9366760253906
131.40634155273438,484.9299926757813,139.1695098876953,151.7806854248047,294.6099853515625,88.86000061035156,205.45790100097656,169.0,529.0896606445312,42.900482177734375,250.5200042724609,2032.276611328125,17.943775177001953,135.72000122070312,616.7000122070312,41.42042922973633,336.4410400390625,39.6537971496582,27.936664581298828,74.0887451171875,104.0199966430664,98.65750122070312,145.03564453125,52.53681945800781,25.603837966918945,53.753509521484375,95.65805053710938,95.2364273071289,506.6499938964844,428.2587585449219,52.43345642089844,252.6133270263672,28.237764358520508,283.10601806640625,48.86604690551758,117.75334167480467,49.52103805541992,265.227294921875,45.220001220703125,79.6363754272461,54.81600189208984,13.518731117248535,162.39942932128906,29.6646671295166,79.16856384277344,118.60454559326172,248.5254821777344,147.9553680419922,497.2223510742188,290.92999267578125
130.3842010498047,481.9200134277344,135.23825073242188,150.3834991455078,292.8500061035156,87.88999938964844,202.5446014404297,165.62649536132812,518.9666137695312,41.84883499145508,251.27999877929688,1994.6622314453125,18.832603454589844,134.82000732421875,609.260009765625,40.8458251953125,336.0909118652344,39.60187911987305,27.836936950683597,73.43161010742188,104.94000244140624,97.92250061035156,137.1009063720703,53.18745422363281,25.382761001586918,53.25006484985352,102.73299407958984,102.1720199584961,485.3599853515625,408.7548522949219,52.1441764831543,248.46665954589844,28.17597770690918,271.2807312011719,47.75439834594727,118.95883178710938,48.74505615234375,264.8002624511719,45.20500183105469,77.18737030029297,53.94499969482422,13.492554664611816,159.54934692382812,29.498666763305664,78.66134643554688,118.29597473144533,251.3190155029297,145.72857666015625,488.4708557128906,284.89666748046875
133.74261474609375,489.3800048828125,137.9324188232422,153.74574279785156,300.489990234375,87.83999633789062,202.6641998291016,166.5500030517578,530.9442749023438,42.33822250366211,258.42999267578125,2049.40625,19.677433013916016,137.10000610351562,619.7899780273438,41.63894271850586,337.361328125,40.882423400878906,27.55644989013672,69.12789916992188,106.13999938964844,100.8125,134.96868896484375,56.00994110107422,26.093812942504883,54.33124923706055,102.35084533691406,101.91148376464844,494.0,416.9649658203125,53.470252990722656,252.3500061035156,28.51140022277832,278.79473876953125,49.19366836547852,120.98407745361328,49.37994766235352,264.64141845703125,45.73500061035156,79.27538299560547,55.21599960327149,13.625931739807127,166.28506469726562,30.12266731262207,80.08678436279297,119.71875762939452,269.8062744140625,132.8616943359375,496.088623046875,283.3299865722656
133.32826232910156,492.1199951171875,136.319580078125,150.7891845703125,305.8599853515625,87.9000015258789,201.8953094482422,167.6074981689453,528.43017578125,41.92259979248047,270.1300048828125,2062.669677734375,19.431020736694336,135.8000030517578,617.6500244140625,41.36378479003906,336.71661376953125,41.6005744934082,27.59696578979492,68.95204162597656,105.6500015258789,102.75749969482422,137.4903106689453,57.02714157104492,26.09978675842285,56.50184631347656,104.1190948486328,103.65829467773438,502.6400146484375,417.2276306152344,52.91544342041016,254.0833282470703,28.71442604064941,272.91998291015625,48.26857376098633,124.87059020996094,49.56513595581055,266.2402038574219,45.54999923706055,79.12901306152344,55.07899856567383,13.55288791656494,166.77992248535156,29.88599967956543,80.13050079345703,120.81584930419922,268.8185729980469,130.94918823242188,496.2278747558594,284.07666015625
133.47451782226562,493.760009765625,140.38824462890625,151.3660125732422,302.8099975585937,91.47000122070312,202.96324157714844,166.14700317382812,539.1265869140625,42.524452209472656,276.6000061035156,2065.7587890625,20.00774383544922,137.5800018310547,615.530029296875,41.96266174316406,341.134521484375,42.34467697143555,27.19493293762207,70.20150756835938,107.06999969482422,100.8249969482422,138.69757080078125,58.50252914428711,26.135637283325195,56.097450256347656,103.86649322509766,103.44440460205078,495.760009765625,438.7743225097656,53.8067626953125,256.663330078125,28.334861755371094,286.4035339355469,50.44829559326172,124.4945068359375,49.397579193115234,264.73077392578125,45.43999862670898,81.96829223632812,54.79199981689453,14.398258209228516,172.39759826660156,30.166667938232425,80.20047760009766,120.33586120605467,281.51922607421875,132.3319549560547,492.1703796386719,287.8066711425781
132.5970916748047,496.0499877929688,140.06753540039062,150.87928771972656,304.5,90.91000366210938,202.17721557617188,165.25,540.560546875,42.69806671142578,295.0400085449219,2051.708984375,19.759307861328125,139.49000549316406,619.510009765625,42.666770935058594,340.8785095214844,41.963966369628906,27.5720329284668,70.48844146728516,109.81999969482422,100.25749969482422,142.2511749267578,57.02714157104492,26.034059524536133,55.54448699951172,103.39997100830078,102.9913330078125,505.0499877929688,440.6614685058594,53.46115112304688,259.7833251953125,28.599668502807617,282.66070556640625,50.003265380859375,122.52711486816406,48.93906021118164,267.58087158203125,45.255001068115234,81.29505157470703,55.90700149536133,14.22325325012207,172.3242950439453,30.218000411987305,79.48336791992188,119.65021514892578,283.5445251464844,131.19163513183594,487.9736328125,283.1533203125
131.99264526367188,492.6700134277344,140.41578674316406,150.4826202392578,301.7099914550781,92.3499984741211,203.72357177734372,164.32899475097656,541.8892211914062,42.28604507446289,304.04998779296875,2107.279541015625,20.41588020324707,137.86000061035156,611.6300048828125,42.691043853759766,337.61724853515625,40.8737678527832,27.48164939880371,70.37735748291016,110.25,99.86000061035156,140.79078674316406,57.10961532592773,25.884679794311523,55.536224365234375,103.9890594482422,103.54167175292967,516.5399780273438,437.7431945800781,53.53390884399414,262.6966552734375,28.273069381713867,281.9974365234375,50.421783447265625,122.23780059814452,48.71861267089844,269.98406982421875,45.22499847412109,80.34862518310547,56.35900115966797,14.722847938537598,172.19598388671875,30.43133354187012,79.09857940673828,118.02169036865234,282.52685546875,130.6439666748047,488.5106506347656,268.2733459472656
131.73916625976562,496.6199951171875,145.51995849609375,150.35643005371094,300.2099914550781,92.66000366210938,202.29481506347656,163.10650634765625,565.4234619140625,43.03632354736328,309.5899963378906,2124.49755859375,19.9899959564209,143.97000122070312,618.6799926757812,43.07951354980469,333.9009704589844,41.16795349121094,27.659290313720703,71.23812866210938,109.08999633789062,102.5500030517578,143.43896484375,57.10044479370117,25.53811836242676,55.23084259033203,104.01436614990234,103.65431213378906,528.469970703125,438.9299621582031,55.17104721069336,266.27667236328125,28.167142868041992,307.4577941894531,54.18187713623047,122.14134979248048,49.09777069091797,268.514404296875,44.970001220703125,84.37826538085938,55.75899887084961,15.207982063293455,177.78614807128906,28.87733268737793,78.95867919921875,115.6818389892578,284.37261962890625,130.6977996826172,487.83441162109375,270.5533447265625
131.97312927246094,498.8399963378906,147.3344268798828,150.5637664794922,305.1400146484375,93.7699966430664,204.16253662109372,163.885498046875,571.61767578125,43.74971389770508,313.0,2115.957275390625,20.14082908630371,145.67999267578125,613.4500122070312,43.07951354980469,334.4222412109375,40.91703414916992,28.09249687194824,71.2288589477539,108.37999725341795,103.13999938964844,143.83811950683594,57.74192810058594,25.221433639526367,55.206085205078125,104.42230987548828,103.9659652709961,544.0800170898438,491.0116882324219,56.21697616577149,269.2699890136719,28.043567657470703,314.4032592773437,55.502777099609375,124.87059020996094,48.66571044921875,268.6235656738281,45.8650016784668,85.87107849121094,55.652000427246094,14.919294357299805,178.14358520507812,28.8700008392334,78.18035888671875,114.73905181884766,297.68182373046875,132.8706817626953,482.9415588378906,272.0400085449219
129.84786987304688,501.6400146484375,147.06866455078125,149.779541015625,308.2200012207031,91.45999908447266,200.40133666992188,163.44749450683594,576.5404052734375,44.00249481201172,326.20001220703125,2148.996337890625,20.6110782623291,145.99000549316406,618.469970703125,42.76388549804688,335.6073913574219,40.24214553833008,28.282602310180664,70.44217681884766,107.6500015258789,101.09500122070312,141.9298858642578,57.61362457275391,25.08400154113769,53.48116302490234,105.30518341064452,104.74357604980467,538.1599731445312,479.1342468261719,56.81725692749024,263.9833374023437,27.734619140625,319.49151611328125,56.03588485717773,125.75787353515624,48.39234924316406,272.06951904296875,46.09000015258789,85.6076431274414,55.72800064086914,15.287259101867676,179.09664916992188,29.518667221069336,77.6556625366211,115.17618560791016,304.0870361328125,132.1344451904297,478.0586242675781,265.4066772460937
127.55681610107422,491.2300109863281,146.39051818847656,150.6539306640625,302.5199890136719,89.94000244140625,202.78543090820312,165.4320068359375,561.6668090820312,43.40427017211914,308.67999267578125,2197.808349609375,20.895000457763672,141.77999877929688,624.1199951171875,42.88528823852539,339.4375305175781,40.01718521118164,28.04574584960937,70.96208953857422,108.31999969482422,103.52999877929688,141.97857666015625,57.77858352661133,25.197525024414062,53.728759765625,105.62329864501952,105.13661193847656,540.3499755859375,480.7781982421875,56.253360748291016,260.0199890136719,27.94647026062012,312.9724426269531,55.479122161865234,126.66439819335938,48.42761993408203,271.6722717285156,46.08000183105469,83.95870208740234,55.13399887084961,14.864200592041016,173.83636474609375,29.83066749572754,77.98799896240234,115.24475860595705,296.5145568847656,129.9705047607422,479.0232543945313,266.04998779296875
126.45518493652344,488.3699951171875,144.8693084716797,155.5846710205078,300.7200012207031,88.63999938964844,200.1345367431641,166.4114990234375,556.791748046875,43.47443008422852,298.010009765625,2223.409423828125,20.477989196777344,139.52999877929688,616.4199829101562,42.53727340698242,338.3756408691406,40.09506988525391,28.05509757995605,69.46727752685547,107.76000213623048,102.70999908447266,143.51681518554688,57.54949188232422,25.514217376708984,53.83605194091797,105.07193756103516,104.50091552734376,551.7899780273438,472.5583801269531,56.03507614135742,255.8433380126953,28.01708602905273,308.9439697265625,54.70835494995117,127.28160858154295,49.494571685791016,267.52130126953125,46.32500076293945,86.38821411132812,54.821998596191406,14.787415504455566,170.34483337402344,30.56800079345703,79.82442474365234,116.0246810913086,290.1392822265625,129.21627807617188,474.3988952636719,262.4599914550781
126.61119079589844,479.1199951171875,150.1018524169922,152.60098266601562,305.3999938964844,89.58000183105469,199.4115447998047,162.4949951171875,568.1859130859375,44.07716751098633,339.9100036621094,2256.133544921875,20.761911392211918,139.66000366210938,607.2899780273438,42.165000915527344,336.3373718261719,39.52399444580078,28.700220108032227,68.37169647216797,107.9000015258789,104.73500061035156,142.0953826904297,56.79804229736328,24.725482940673828,53.12627029418945,104.2749252319336,103.65729522705078,544.1300048828125,473.01556396484375,57.30838394165039,250.0500030517578,27.57573127746582,314.1791687011719,56.66272735595703,131.4285430908203,47.88972473144531,259.7455749511719,44.82500076293945,88.74937438964844,54.02199935913086,14.884642601013184,175.57754516601562,30.694000244140625,78.9236831665039,113.57341766357422,286.2582702636719,130.1410675048828,467.7756652832031,260.4333190917969
122.8382568359375,467.3299865722656,145.9231719970703,153.9801483154297,297.70001220703125,85.37000274658203,199.22219848632807,159.03700256347656,552.9871826171875,42.85369873046875,335.7900085449219,2312.1865234375,21.40961265563965,133.16000366210938,596.5,42.48871612548828,332.0143127441406,39.30770111083984,28.852933883666992,68.00957489013672,104.87999725341795,103.01499938964844,138.50283813476562,56.41316223144531,24.25942039489746,52.91168975830078,102.47542572021484,101.9427490234375,536.9099731445312,457.7431945800781,55.21651458740234,247.13333129882807,27.964120864868164,300.3927917480469,53.76430130004883,137.4849853515625,47.8985481262207,258.52410888671875,44.584999084472656,84.18311309814453,53.37799835205078,14.31549072265625,170.0973663330078,30.44466781616211,79.0461196899414,113.1277084350586,273.2183837890625,125.2206039428711,458.0396728515625,238.1666717529297
